index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,RCcoeff_corrcted,Null,Quality,CpH
1162,KO.BCA,20130901_115232,-7.5393,128.2569,135.2,6.5,97.71,SKS,75.71,1.5,2.1,0.13,68,44.75,1.7,0.98,0.43,FALSE,Good,0.45
1163,KO.BCA,20131119_170045,18.4629,145.165,531.1,6,67.28,SKS,53.28,9.5,2.7,0.8,6.28,44.75,0.7,0.98,0.99,TRUE,Fair,0.79
1164,KO.BCA,20131201_012415,-7.0288,128.4151,25.9,6.5,97.22,SKS,72.22,2,1.6,0.1,55.22,44.75,1.2,0.98,1,FALSE,Fair,0.6
1165,KO.BCA,20140218_092714,14.596,-58.9719,28.3,6.5,287.98,SKS,12.98,44.75,3.9,0.98,-35.02,44.75,0,0.98,1,TRUE,Good,0.97
1166,KO.BCA,20140514_205616,6.3681,144.9367,27.2,6.2,76.23,SKS,59.23,2.25,2.4,0.32,29.23,44.75,1,0.98,1,TRUE,Fair,0.55
1167,KO.BCA,20140515_081636,6.3995,144.9597,16.7,6.3,76.19,SKS,62.19,44.75,2.8,0.98,18.19,44.75,0.8,0.98,1,TRUE,Good,0.94
1168,KO.BCA,20151023_040418,-45.8146,37.1711,10,6,183.12,SKS,33.12,20.5,1.1,0.82,40.12,44.75,1,0.98,0.27,FALSE,Good,0.45
1169,KO.BCA,20151121_090613,-7.1484,129.9375,82,6.1,96.31,SKS,73.31,44.75,1.8,0.98,26.31,44.75,1.2,0.98,1,TRUE,Good,0.91
1170,KO.BCA,20160729_211826,18.5439,145.541,207.62,7.7,66.97,SKS,53.97,2.25,3.8,0.35,-2.03,44.75,0.5,0.98,1,TRUE,Fair,0.83
1171,KO.BCA,20171024_104747,-7.2364,123.0401,549.19,6.7,100.93,SKS,85.93,2.75,2.7,0.42,72.93,44.75,1.6,0.98,1,FALSE,Poor,0.73
1172,KO.BCA,20180211_231415,13.8205,146.4377,10,6,69.8,SKS,54.8,35.25,2.5,0.85,13.8,44.75,0.7,0.98,1,TRUE,Fair,0.52
1173,KO.BCA,20180226_133453,-2.7629,126.7272,9.91,6.1,95.16,SKS,74.16,13,1.8,0.7,25.16,44.75,1.1,0.98,1,TRUE,Fair,0.5
1174,KO.BCA,20180324_195833,-45.7783,96.0692,10,6,144.71,SKS,25.71,44.75,2.4,0.98,-4.29,44.75,1.6,0.98,1,TRUE,Fair,0.8
1175,KO.BCA,20180325_201447,-6.6247,129.8138,169,6.4,96,SKS,78,10,2.3,0.78,41,44.75,1,0.98,1,TRUE,Fair,0.64
1176,KO.BCA,20180828_070811,-10.8859,124.1187,14,6.2,102.92,SKS,87.92,44.75,2.5,0.98,55.92,44.75,0.9,0.98,1,TRUE,Fair,0.52
1177,KO.BCA,20180828_223513,16.8044,146.8395,55,6.4,67.38,SKS,54.38,2.25,3,0.43,8.38,44.75,0.6,0.98,1,TRUE,Fair,0.67
1178,KO.BCA,20181216_094237,-3.9226,140.2323,61.97,6.1,87.08,SKS,71.08,44.75,2.5,0.98,23.08,44.75,0.9,0.98,1,TRUE,Fair,0.8
1179,KO.BCA,20190121_235922,-10.3113,119.1472,16.77,6,105.8,SKS,84.8,4.75,1.8,0.32,52.8,44.75,1,0.98,1,TRUE,Fair,0.84
1180,KO.BCA,20190122_051003,-10.4663,119.0309,27.01,6.4,105.99,SKS,86.99,44.75,1.8,0.98,50.99,44.75,0.8,0.98,1,TRUE,Fair,0.84
1181,KO.BCA,20190406_215501,-6.8492,125.014,539,6.3,99.33,SKS,85.33,44.75,2.8,0.98,33.33,44.75,0.7,0.98,1,TRUE,Fair,0.86
1182,KO.BCA,20120417_035015,-32.6374,-71.5641,29.7,6.7,256.76,SKKS,-17.24,44.75,3.9,0.98,-59.24,44.75,0.1,0.98,1,TRUE,Fair,0.65
1183,KO.BCA,20120423_173621,-28.6015,-177.3408,113.8,6,80.15,SKKS,65.15,1.25,3.4,0.28,20.15,44.75,0.8,0.98,1,TRUE,Fair,0.63
1184,KO.BCA,20120428_100807,-18.7293,-174.6864,132.5,6.7,64.45,SKKS,55.45,44.75,3.5,0.98,5.45,44.75,0.4,0.98,1,TRUE,Good,0.9
1185,KO.BCA,20120607_040504,-36.0516,-70.8547,5.8,6,252.61,SKKS,46.61,2,1.9,0.1,38.61,44.75,1.6,0.98,1,FALSE,Fair,0.5
1186,KO.BCA,20120703_103615,-40.06,173.66,239,6.3,103.97,SKKS,85.97,44.75,1.8,0.98,48.97,44.75,0.9,0.98,0.3,TRUE,Fair,0.61
1187,KO.BCA,20120706_022822,-14.6567,167.3043,164.8,6.4,76.61,SKKS,47.61,17.75,2.6,0.88,-0.39,44.75,1.6,0.98,1,TRUE,Fair,0.49
1188,KO.BCA,20121020_230032,-13.573,166.6105,43.5,6.2,76.16,SKKS,63.16,44.75,2.3,0.98,25.16,44.75,0.7,0.98,1,TRUE,Fair,0.45
1189,KO.BCA,20121221_222808,-14.3591,167.2778,198.1,6.7,76.36,SKKS,65.36,3.5,2.8,0.62,23.36,44.75,0.6,0.98,1,TRUE,Fair,0.55
1190,KO.BCA,20130426_065328,-28.7301,-178.8979,355.4,6.2,81.64,SKKS,67.64,44.75,2.6,0.98,16.64,44.75,0.7,0.98,1,TRUE,Good,0.92
1191,KO.BCA,20130511_204657,-17.9392,-175.1186,210.3,6.3,64.02,SKKS,49.02,7,1.9,0.57,14.02,44.75,0.7,0.98,1,TRUE,Fair,0.04
1192,KO.BCA,20131123_074832,-17.1613,-176.5188,370.1,6.5,64.63,SKKS,48.63,6,2.2,0.58,58.63,44.75,3,0.98,1,FALSE,Poor,0.64
1193,KO.BCA,20140207_084013,-15.0764,167.4164,124.6,6.5,76.92,SKKS,47.92,5.5,1.9,0.27,52.92,25.25,2.1,0.75,-0.86,FALSE,Fair,0.72
1194,KO.BCA,20140509_103219,-18.935,-175.5746,172.3,6,65.63,SKKS,-33.37,44.75,3.9,0.98,2.63,44.75,0.1,0.98,1,TRUE,Good,0.94
1195,KO.BCA,20140703_195007,-30.4601,-176.4451,35,6.4,82.3,SKKS,64,9.75,2.4,0.78,32,44.75,1,0.98,0.33,TRUE,Fair,0.55
1196,KO.BCA,20140703_195010,-30.35,-176.3,49.1,6.3,82,SKKS,65,17,2.5,0.88,25,44.75,0.9,0.98,0.97,TRUE,Fair,0.68
1197,KO.BCA,20140721_145441,-19.8015,-178.4001,615.4,6.9,69.48,SKKS,49,2.75,2.1,0.22,31,44.75,1.3,0.98,1,FALSE,Poor,0.55
1198,KO.BCA,20141101_185722,-19.8023,-177.8334,435.3,7.1,68.93,SKKS,36.93,11.75,1.2,0.32,30.93,18,1.1,0.62,-0.93,FALSE,Good,0.49
1199,KO.BCA,20150530_171839,-15.7607,-173.4612,37.9,6,59.84,SKKS,47.84,44.75,2.1,0.98,1.84,44.75,0.6,0.98,1,TRUE,Fair,0.71
1200,KO.BCA,20170926_042000,-23.7135,-176.9366,98.07,6.4,72.89,SKKS,55.89,2.75,2.7,0.38,8.89,44.75,1,0.98,1,TRUE,Fair,0.66
1201,KO.BCA,20180819_042858,-16.9783,-178.0332,415.6,6.8,65.98,SKKS,32.98,44.75,3.9,0.98,44.98,44.75,0,0.98,1,TRUE,Good,1
1202,KO.BCA,20190519_142712,-21.7384,169.5741,19.95,6,81.95,SKKS,71.95,44.75,3.9,0.98,21.95,44.75,0.6,0.98,1,TRUE,Good,0.93
1203,KO.TASB,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.42,SKS,81.42,42.75,1.8,0.92,35.42,44.75,0.4,0.98,0.3,TRUE,Good,0.91
1204,KO.TASB,20120121_184713,14.933,-93.1422,63.5,6.2,315.12,SKS,-42.88,44.75,3.5,0.98,3.12,44.75,0,0.98,0.98,TRUE,Fair,0.81
1205,KO.TASB,20120514_100039,-17.7968,-69.7926,108.7,6.3,271.18,SKS,66.18,4.75,1.2,0.18,51,44.75,0.9,0.98,1,FALSE,Fair,0.76
1206,KO.TASB,20120728_200359,-4.654,153.1678,58.8,6.5,81.05,SKS,-40.95,44.75,0.5,0.98,-57.95,44.75,0.4,0.98,0.98,FALSE,Fair,0.75
1207,KO.TASB,20140315_235132,-5.6717,-80.9351,26.5,6.3,289.98,SKS,45.98,44.75,1,0.98,66.98,44.75,0.7,0.98,0.27,FALSE,Fair,0.76
1208,KO.TASB,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.74,SKS,85.74,3.5,3.5,0.85,39.74,44.75,0.2,0.98,1,TRUE,Fair,0.73
1209,KO.TASB,20140411_202913,11.7198,-86.014,142.3,6.6,307.09,SKS,28.09,44.75,1.5,0.98,-16.91,44.75,0.4,0.98,1,TRUE,Fair,0.88
1210,KO.TASB,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.28,SKS,-72.72,2.25,1.9,0.18,-79.72,44.75,1.5,0.98,0.99,FALSE,Fair,0.74
1211,KO.TASB,20140707_112354,14.724,-92.4614,53,6.9,314.41,SKS,45.41,44.75,3.9,0.98,88.41,44.75,0,0.98,0.33,TRUE,Good,0.91
1212,KO.TASB,20140924_111613,-23.7849,-66.5888,204.5,6.2,263.53,SKS,36,14.75,0.8,0.25,45,44.75,0.8,0.92,-0.52,FALSE,Fair,0.71
1213,KO.TASB,20150216_220054,-55.5186,-28.2292,18.1,6.3,216.19,SKS,88.19,18.25,0.6,0.35,77.19,16.5,0.6,0.23,-0.97,FALSE,Fair,0.66
1214,KO.TASB,20150310_205544,6.7968,-73.0377,162,6.2,293.6,SKS,28.6,44.75,2.1,0.98,69.6,44.75,0.3,0.98,1,TRUE,Fair,0.86
1215,KO.TASB,20150323_045137,-18.3544,-69.1883,127.1,6.4,270.28,SKS,82.28,44.75,3.1,0.98,-21.72,44.75,3.8,0.98,1,TRUE,Good,0.94
1216,KO.TASB,20150928_152805,-23.8,-66.6,219,6,263.52,SKS,-12.48,44.75,3.9,0.98,-63.48,44.75,0,0.98,0.3,TRUE,Fair,0.65
1217,KO.TASB,20160725_172650,-26.1049,-70.5074,72,6.1,263.51,SKS,74.51,44.75,3.8,0.98,23.51,44.75,0.2,0.98,0.93,TRUE,Fair,0.88
1218,KO.TASB,20170218_121017,-23.8613,-66.6592,222,6.3,263.5,SKS,73.5,44.75,2.3,0.98,27.5,44.75,0.6,0.98,0.99,TRUE,Fair,0.26
1219,KO.TASB,20170512_104126,12.9108,-90.0562,10,6.2,311.23,SKS,48.23,44.75,2.4,0.98,-85.77,44.75,0.3,0.98,1,TRUE,Fair,0.81
1220,KO.TASB,20180228_024545,-6.1673,142.4795,16,6.1,89.3,SKS,88.3,44.75,3.9,0.98,43.3,44.75,0.1,0.98,1,TRUE,Fair,0.82
1221,KO.TASB,20180907_021204,-2.3453,-78.8955,93.53,6.2,291.08,SKS,50.08,44.75,0.8,0.98,61.08,44.75,0.7,0.98,1,FALSE,Fair,0.51
1222,KO.TASB,20181101_221951,-19.5882,-69.2923,102,6.2,269.19,SKS,85.19,5.5,3.1,0.88,39.19,44.75,0.2,0.98,0.36,TRUE,Fair,0.88
1223,KO.TASB,20181115_200222,-56.7065,-25.546,15,6.4,214.16,SKS,83.16,44.75,1.1,0.98,84.16,44.75,1.1,0.98,1,FALSE,Good,0.65
1224,KO.TASB,20190201_161413,14.7628,-92.2981,67.93,6.6,314.29,SKS,-46.71,44.75,3.9,0.98,-4.71,44.75,0,0.98,1,TRUE,Good,0.9
1225,KO.TASB,20200726_005359,-60.7812,-25.4055,10,6.4,210.57,SKS,-72.43,44.75,3.9,0.98,51.57,44.75,0.1,0.98,1,TRUE,Good,0.91
1226,KO.TASB,20201206_164742,-20.3662,-69.0663,105,6.1,268.31,SKS,-6.69,44.75,1.7,0.98,-50.69,18,0.2,0.25,-0.9,TRUE,Good,0.93
1227,KO.TASB,20201214_152049,-21.8063,-68.7079,114,6,266.72,SKS,81.72,2.75,3.9,0.78,35.72,44.75,0.2,0.98,1,TRUE,Good,0.91
1228,KO.TASB,20111214_050457,-7.5278,146.814,128.5,7.1,87.56,SKS,78.56,26,3.9,0.62,26.56,44.75,0.1,0.98,1,TRUE,Good,0.92
1229,KO.TASB,20180110_025131,17.4743,-83.5193,10,7.5,308.86,SKS,-40.14,44.75,1.9,0.98,-3.14,44.75,0.6,0.98,0.29,TRUE,Fair,0.38
1230,KO.TASB,20181211_022632,-58.5981,-26.4656,164.66,7.1,212.85,SKS,-76.15,44.75,0.6,0.98,79.85,44.75,0.4,0.98,1,TRUE,Good,0.94
1231,KO.TASB,20190222_101722,-2.199,-77.0231,132.36,7.5,289.76,SKS,76.76,20.75,0.4,0.62,58.76,44.75,0.4,0.98,0.42,TRUE,Good,0.93
1232,KO.TASB,20120908_105145,-3.2181,135.0978,32.3,6.1,91.76,SKS,85.76,44.75,3.9,0.98,35.76,44.75,0,0.98,1,TRUE,Good,0.96
1233,KO.TASB,20130406_044236,-3.4714,138.4743,69.4,7,89.79,SKS,-6.21,44.75,3,0.98,-55.21,44.75,0.3,0.98,0.98,TRUE,Good,0.93
1234,KO.TASB,20130514_003226,18.7672,145.2903,611.7,6.8,68.56,SKS,-39.44,44.75,1.6,0.98,-68.44,44.75,0.8,0.98,0.32,TRUE,Fair,0.48
1235,KO.TASB,20131012_021028,10.8358,-62.3025,82.1,6,289.09,SKS,-77.91,44.75,2.8,0.98,53.09,44.75,0.3,0.98,1,TRUE,Fair,0.85
1236,KO.TASB,20140113_040104,18.9922,-66.8685,30.9,6.3,298.05,SKS,-60.95,44.75,3.1,0.98,-16.95,17,0,0.18,-0.87,TRUE,Good,0.91
1237,KO.TASB,20140218_092714,14.596,-58.9719,28.3,6.5,289.69,SKS,-89.31,44.75,0.6,0.98,60.69,44.75,0.4,0.98,1,TRUE,Good,0.96
1238,KO.TASB,20160212_100224,-9.6338,119.4013,28,6.3,106.78,SKS,49.78,19.5,0.5,0.4,59.78,18.5,0.5,0.35,-0.88,FALSE,Fair,0.72
1239,KO.TASB,20161221_001714,-7.5082,127.9206,152,6.7,99.64,SKS,4.64,44.75,3.9,0.98,-41.36,44.75,0.2,0.98,1,TRUE,Fair,0.82
1240,KO.TASB,20171024_104747,-7.2364,123.0401,549.19,6.7,102.59,SKS,7.59,24.5,3.9,0.9,-42.41,44.75,0,0.98,1,TRUE,Good,0.93
1241,KO.TASB,20180325_201447,-6.6247,129.8138,169,6.4,97.75,SKS,-88.25,25.25,3.9,0.88,41.75,44.75,0.1,0.98,1,TRUE,Good,0.97
1242,KO.TASB,20180821_213147,10.7791,-62.907,146.18,7.3,289.46,SKS,-86.54,14.75,0.9,0.4,73,44.75,0.5,0.98,1,FALSE,Poor,0.37
1243,KO.TASB,20180828_070811,-10.8859,124.1187,14,6.2,104.64,SKS,-84.36,26.5,3.9,0.75,-46.36,44.75,0,0.98,1,TRUE,Good,0.91
1244,KO.TASB,20180828_223513,16.8044,146.8395,55,6.4,69.06,SKS,-30.94,44.75,3.3,0.98,-80.94,44.75,0.4,0.98,0.96,TRUE,Fair,0.56
1245,KO.TASB,20190406_215501,-6.8492,125.014,539,6.3,101.01,SKS,7.01,44.75,3.9,0.98,-41.99,44.75,0.1,0.98,1,TRUE,Good,0.93
1246,KO.TASB,20191225_033601,50.6081,-129.9656,6.38,6.3,356.33,SKS,79.33,44.75,0.8,0.98,39.33,44.75,0.2,0.98,0.99,TRUE,Good,0.94
1247,KO.TASB,20200926_171022,-48.0314,31.7636,10,6.1,188.35,SKS,85.35,20.75,1.4,0.88,53.35,44.75,0.5,0.98,0.96,TRUE,Good,0.91
1248,KO.TASB,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.74,SKKS,85.74,44.75,3,0.98,39.74,44.75,0.3,0.98,0.99,TRUE,Fair,0.89
1249,KO.TASB,20140404_013751,-20.6075,-70.5337,19.3,6.2,269.01,SKKS,17.01,44.75,0.9,0.98,42.01,44.75,0.5,0.98,0.29,TRUE,Fair,0.85
1250,KO.TASB,20140703_195007,-30.4601,-176.4451,35,6.4,86.52,SKKS,-10.48,44.75,3.9,0.98,-60.48,44.75,0.2,0.98,1,TRUE,Good,0.92
1251,KO.TASB,20140703_195010,-30.35,-176.3,49.1,6.3,86.24,SKKS,-9.76,44.75,3.6,0.98,-60.76,44.75,0.3,0.98,1,TRUE,Fair,0.41
1252,KO.TASB,20140924_111613,-23.7849,-66.5888,204.5,6.2,263.53,SKKS,-3.47,44.75,3.9,0.98,44.53,44.75,0.1,0.98,1,TRUE,Fair,0.89
1253,KO.TASB,20150123_034727,-17.064,168.5545,223.9,6.8,81.04,SKKS,-11.96,44.75,3.9,0.98,30.04,44.75,0.1,0.98,1,TRUE,Fair,0.83
1254,KO.TASB,20170218_121017,-23.8613,-66.6592,222,6.3,263.5,SKKS,80.5,44.75,3.9,0.98,32.5,44.75,0.1,0.98,1,TRUE,Good,0.94
1255,KO.TASB,20180114_091845,-15.7589,-74.7095,39,7.1,276.39,SKKS,-88.61,44.25,3.9,0.95,41.39,44.75,0.2,0.98,1,TRUE,Good,0.9
1256,KO.TASB,20180410_101934,-30.9862,-71.5566,76.08,6.2,258.85,SKKS,-16.15,1.25,3.9,0.33,26.85,44.75,0.1,0.98,0.97,TRUE,Fair,0.23
1257,KO.TASB,20181101_221951,-19.5882,-69.2923,102,6.2,269.19,SKKS,76.19,44.75,1.1,0.98,43.19,44.75,0.4,0.98,1,TRUE,Fair,0.65
1258,KO.TASB,20190120_013251,-30.071,-71.4202,54.82,6.7,259.79,SKKS,82.79,44.75,3.9,0.98,-48.21,44.75,0.1,0.98,1,TRUE,Good,0.94
1259,KO.TASB,20190418_144601,-51.0555,139.4904,10,6.5,131.64,SKKS,-63.36,44.75,2,0.98,67.64,44.75,0.8,0.98,1,TRUE,Good,0.9
1260,KO.TASB,20190926_163618,-40.8152,-72.0019,129,6.1,247.32,SKKS,56.32,3,2.4,0.55,14.32,44.75,0.5,0.98,1,TRUE,Fair,0.72
1261,KO.TASB,20191104_215325,-31.8362,-71.3753,53,6.1,257.81,SKKS,68.81,18,1.3,0.68,29.81,44.75,0.3,0.73,-0.85,TRUE,Good,0.92
1262,KO.TASB,20201214_152049,-21.8063,-68.7079,114,6,266.72,SKKS,72.72,28.75,2.5,0.75,18.72,44.75,0.6,0.98,1,TRUE,Fair,0.75
1263,TG.ABST,20160528_094659,-56.2409,-26.9353,78,7.2,214.98,SKS,-64.02,44.75,3.9,0.98,62.98,44.75,0,0.98,1,TRUE,Good,0.97
1264,TG.ABST,20101021_175313,24.7878,-109.1744,13.9,6.7,333.33,SKS,-13.67,44.75,2.1,0.98,33.33,44.75,0.7,0.98,1,TRUE,Fair,0.79
1265,TG.ABST,20101208_052435,-56.4318,-25.64,29,6.3,214.31,SKS,-48.69,44.75,3.6,0.98,-3.69,23.75,0.1,0.98,-0.74,TRUE,Fair,0.8
1266,TG.ABST,20110225_130726,17.8214,-95.1708,130.6,6,317.77,SKS,40.77,44.75,2.5,0.98,-1.23,44.75,0.4,0.98,1,TRUE,Fair,0.81
1267,TG.ABST,20110306_123158,-18.2064,-69.5006,114.5,6.3,270.66,SKS,29.66,6,1.7,0.25,43.66,44.75,1.4,0.98,-0.47,FALSE,Fair,0.53
1268,TG.ABST,20110306_143242,-56.41,-26.68,101.2,6.5,214.74,SKS,48.74,44.75,3.9,0.98,23.74,44.75,3.9,0.98,0.22,TRUE,Fair,0.56
1269,TG.ABST,20110824_174611,-7.6203,-74.538,149.3,7,283.25,SKS,36.25,44.75,1.6,0.98,81.25,44.75,1.1,0.98,0.39,TRUE,Fair,0.65
1270,TG.ABST,20120121_184713,14.933,-93.1422,63.5,6.2,314.38,SKS,36.38,44.75,1.9,0.98,-1.62,44.75,0.4,0.98,1,TRUE,Fair,0.86
1271,TG.ABST,20120130_051059,-14.2139,-75.6584,34.2,6.4,278.52,SKS,19.52,4.5,2.8,0.7,61.52,44.75,0.6,0.98,0.29,TRUE,Fair,0.78
1272,TG.ABST,20120305_074609,-28.2579,-63.2916,551.9,6.1,257.51,SKS,14,44.75,2,0.98,8,44.75,2.2,0.98,1,FALSE,Fair,0.43
1273,TG.ABST,20120417_035015,-32.6374,-71.5641,29.7,6.7,257.63,SKS,58.63,44.75,2.1,0.98,-65.37,44.75,3.8,0.98,1,TRUE,Fair,0.67
1274,TG.ABST,20120417_071349,-5.5336,147.125,208.2,6.9,84.39,SKS,6.39,44.75,2.1,0.98,46.39,17,0.7,0.55,-0.6,TRUE,Fair,0.68
1275,TG.ABST,20130207_185916,-11.0207,165.7077,13.7,6.7,75.34,SKS,7.34,44.75,2,0.98,35.34,44.75,1.2,0.98,1,TRUE,Fair,0.78
1276,TG.ABST,20130222_120158,-27.9052,-63.1349,585.6,6.1,257.75,SKS,34.75,14.25,1.5,0.4,42.75,44.75,1.5,0.85,-0.77,FALSE,Fair,0.52
1277,TG.ABST,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.87,SKS,70.87,44.75,2.8,0.98,28.87,44.75,1.2,0.98,1,TRUE,Fair,0.64
1278,TG.ABST,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.4,SKS,59,44.75,2.9,0.98,2,44.75,1.2,0.98,1,TRUE,Fair,0.58
1279,TG.ABST,20120411_224146,43.5513,-127.629,16.4,6,353.08,SKS,5.08,44.75,2.1,0.98,50.08,44.75,0.6,0.98,1,TRUE,Fair,0.74
1280,TG.ABST,20130901_115232,-7.5393,128.2569,135.2,6.5,98.48,SKS,29.48,4.25,1.9,0.32,54.48,44.75,1.1,0.98,1,TRUE,Good,0.93
1281,TG.ABST,20131012_021028,10.8358,-62.3025,82.1,6,288.27,SKS,27.27,44.75,3.7,0.98,78.27,44.75,0.5,0.98,1,TRUE,Fair,0.3
1282,TG.ABST,20140113_040104,18.9922,-66.8685,30.9,6.3,297.16,SKS,-71.84,44.75,3.9,0.98,57.16,44.75,0.2,0.98,1,TRUE,Good,0.92
1283,TG.ABST,20140218_092714,14.596,-58.9719,28.3,6.5,288.75,SKS,9.75,44.75,3.9,0.98,-36.25,44.75,0.3,0.98,1,TRUE,Good,0.97
1284,TG.ABST,20140413_123619,-11.4669,161.9601,34.2,7.4,78.6,SKS,4.6,44.75,1.4,0.98,38.6,17,0.7,0.5,-0.65,TRUE,Fair,0.81
1285,TG.ABST,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.4,SKS,62.4,44.75,3,0.98,-11.6,44.75,1.4,0.98,1,FALSE,Poor,0.65
1286,TG.ABST,20151217_194953,15.8009,-93.6294,85,6.6,315.3,SKS,24.3,44.75,3.9,0.98,-37.7,44.75,0.3,0.98,1,TRUE,Good,0.93
1287,TG.ABST,20110221_105751,-26.0435,178.4765,551.8,6.5,80.65,SKKS,21.65,20.25,1.8,0.92,40.65,44.75,1.5,0.78,-0.69,FALSE,Fair,0.73
1288,TG.ABST,20110729_074222,-23.7284,179.8252,522.8,6.7,76.58,SKKS,3.58,44.75,1.8,0.98,44.58,44.75,0.8,0.98,0.89,TRUE,Fair,0.71
1289,TG.ABST,20120124_005204,-24.8986,178.5999,579,6.3,79.09,SKKS,83.09,44.75,3.9,0.98,42.09,43,0.1,0.98,0.18,TRUE,Good,0.9
1290,TG.ABST,20120130_051059,-14.2139,-75.6584,34.2,6.4,278.52,SKKS,41.52,44.75,1.4,0.98,47.52,44.75,1.3,0.98,1,FALSE,Poor,0.58
1291,TG.ABST,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.87,SKKS,80.87,44.75,2.7,0.98,32.87,44.75,0.5,0.98,1,TRUE,Fair,0.64
1292,TG.ABST,20150916_225915,-31.618,-71.745,26.7,6.4,258.85,SKKS,-25.15,44.75,3.9,0.98,-79.15,44.75,0.4,0.98,1,TRUE,Fair,0.89
1293,TG.ABST,20151020_215202,-14.8595,167.3028,135,7.1,77.52,SKKS,60.52,44.75,3.1,0.98,3.52,44.75,0.9,0.98,1,TRUE,Good,0.95
1294,TG.AMBR,20101208_052435,-56.4318,-25.64,29,6.3,214.63,SKS,-53.37,44.75,3.9,0.98,-5.37,44.75,0.1,0.98,0.86,TRUE,Fair,0.6
1295,TG.AMBR,20101213_011442,-6.5265,155.6959,144.8,6.2,79.1,SKS,7.1,44.75,0.6,0.98,37.1,44.75,0.4,0.98,1,TRUE,Fair,0.89
1296,TG.AMBR,20101229_065422,-19.7784,168.1477,34.9,6.3,81.26,SKS,76.26,31.5,3.7,0.92,28.26,44.75,0.2,0.98,0.96,TRUE,Fair,0.87
1297,TG.AMBR,20110109_100343,-19.2745,168.3791,20.7,6.5,80.58,SKS,51,44.75,0.9,0.98,45,44.75,0.8,0.98,0.99,FALSE,Good,0.66
1298,TG.AMBR,20110620_163600,-21.771,-68.3834,126.2,6.5,267.34,SKS,20.34,44.75,3.9,0.98,84.34,44.75,0.5,0.98,1,TRUE,Fair,0.81
1299,TG.AMBR,20110715_132602,-60.9862,-23.6628,8.6,6.1,210.05,SKS,40.05,44.75,2.6,0.98,86.05,44.75,0.5,0.98,-0.71,TRUE,Fair,0.83
1300,TG.AMBR,20110726_174421,25.09,-109.5366,17,6,334.16,SKS,36.16,44.75,1.3,0.98,-2.84,44.75,1.2,0.98,1,TRUE,Fair,0.51
1301,TG.AMBR,20110902_134710,-28.4135,-63.136,592.7,6.7,257.89,SKS,25.89,18.5,1.3,0.65,29.89,44.75,1.3,0.98,-0.37,FALSE,Good,0.65
1302,TG.AMBR,20110903_044858,-56.5611,-26.9231,96.3,6.4,215.03,SKS,26.03,25,3.9,0.4,64.03,44.75,0.1,0.98,1,TRUE,Fair,0.89
1303,TG.AMBR,20111014_033515,-6.6259,147.9311,43.2,6.5,84.69,SKS,8.69,44.75,0.8,0.98,37.69,44.75,0.4,0.98,0.35,TRUE,Good,0.94
1304,TG.AMBR,20111018_050506,-5.7682,151.1049,29.8,6,81.81,SKS,-11.19,44.75,2.3,0.98,-50.19,44.75,0.2,0.98,1,TRUE,Fair,0.86
1305,TG.AMBR,20111028_185434,-14.5572,-76.1207,29,7,279.25,SKS,20.25,4.5,2.2,0.65,62.25,44.75,0.5,0.98,1,TRUE,Fair,0.85
1306,TG.AMBR,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.82,SKS,35.82,7,1.4,0.2,38.82,14.75,1.4,0.3,-0.91,FALSE,Good,0.54
1307,TG.AMBR,20111211_095456,-56.049,-28.2135,130.6,6.3,215.97,SKS,-55.03,44.75,3.9,0.98,-12.03,29,0.1,0.98,-0.75,TRUE,Fair,0.86
1308,TG.AMBR,20120109_040715,-10.5892,165.3084,33.3,6.4,75.1,SKS,21,20.25,1,0.78,29.1,44.75,1,0.98,1,FALSE,Fair,0.58
1309,TG.AMBR,20120121_184713,14.933,-93.1422,63.5,6.2,314.86,SKS,35.86,44.75,3.7,0.98,-14.14,44.75,0.3,0.98,1,TRUE,Good,0.92
1310,TG.AMBR,20120122_055343,-56.9317,-25.2293,18.7,6,214.05,SKS,-47.95,44.75,3.9,0.98,0.05,44.75,0.5,0.98,1,TRUE,Fair,0.79
1311,TG.AMBR,20120214_081957,-10.371,161.1898,69.3,6.4,78.1,SKS,-16.9,44.75,3.9,0.98,24.1,44.75,0.1,0.98,0.95,TRUE,Fair,0.87
1312,TG.AMBR,20120514_100039,-17.7968,-69.7926,108.7,6.3,271.86,SKS,25.86,19.75,1.5,0.9,43.86,44.75,1.1,0.98,-0.37,FALSE,Fair,0.75
1313,TG.AMBR,20120528_050723,-28.021,-63.1134,591.1,6.7,258.24,SKS,32.24,18.5,1.6,0.68,42.24,44.75,1.6,0.78,-0.65,FALSE,Fair,0.55
1314,TG.AMBR,20121111_221459,14.0705,-92.3318,18.6,6.4,313.66,SKS,34.66,3.75,3.3,0.65,-9.34,44.75,0.5,0.98,1,TRUE,Fair,0.88
